"Area"	"Mean"	"Min"	"Max"	"BX"	"BY"	"Width"	"Height"	"Feret"	"FeretX"	"FeretY"	"FeretAngle"	"MinFeret"	"source"	"pbad24"	"pbad33"
0.672	255	255	255	97.524	125.874	1.118	1.118	1.329	2185	2815	132.274	0.664	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.43	255	255	255	71.858	126.008	1.476	1.476	1.53	1619	2818	105.255	1.36	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.62	255	255	255	46.549	126.947	0.984	0.939	1.1	1041	2844	153.435	0.933	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.534	255	255	255	68.817	127.394	1.476	1.52	1.655	1539	2855	141.582	1.386	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.394	255	255	255	78.386	127.573	1.476	1.431	1.508	1753	2862	168.024	1.426	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.122	255	255	255	85.496	127.931	1.341	1.207	1.393	1916	2862	132.397	1.195	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.802	255	255	255	79.817	128.199	1.073	1.118	1.228	1785	2871	146.889	1.073	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.276	255	255	255	64.793	129.898	0.671	0.715	0.8	1453	2905	116.565	0.626	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.238	255	255	255	74.541	130.077	0.626	0.671	0.74	1671	2924	64.983	0.596	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.54	255	255	255	75.077	130.122	0.894	1.163	1.184	1687	2936	79.114	0.774	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.672	255	255	255	54.24	130.614	1.476	1.565	1.62	1214	2928	140.599	1.476	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.272	255	255	255	74.72	130.793	0.671	0.581	0.832	1671	2926	143.746	0.537	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.456	255	255	255	65.463	131.419	1.431	1.52	1.544	1479	2939	100.008	1.431	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.22	255	255	255	98.374	131.687	1.297	1.341	1.387	2200	2954	159.228	1.258	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.222	255	255	255	87.687	131.866	1.431	1.341	1.486	1961	2959	164.291	1.253	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.16	255	255	255	94.305	132.179	1.297	1.252	1.389	2118	2984	56.821	1.247	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.234	255	255	255	96.675	132.894	1.341	1.341	1.46	2166	2975	130.03	1.312	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.324	255	255	255	41.362	133.252	1.341	1.431	1.649	927	2984	130.601	1.32	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.382	255	255	255	75.882	133.878	1.967	1.386	2.063	1697	2996	150.101	1.386	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.238	255	255	255	75.122	133.923	1.386	1.431	1.465	1687	2997	121.264	1.292	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.112	255	255	255	88.671	134.907	1.386	1.252	1.389	1983	3025	176.309	1.252	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.872	255	255	255	38.411	135.89	1.073	1.163	1.22	864	3040	118.443	1.061	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.108	255	255	255	78.252	135.89	1.297	1.297	1.369	1754	3042	128.367	1.271	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.024	255	255	255	92.874	135.89	1.207	1.252	1.327	2084	3066	57.381	1.207	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.25	255	255	255	41.183	135.98	1.431	1.431	1.448	935	3041	98.881	1.352	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.086	255	255	255	100.744	135.98	1.163	1.297	1.334	2254	3046	140.44	1.163	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.25	255	255	255	63.317	136.65	1.386	1.341	1.427	1416	3063	147.804	1.311	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.54	255	255	255	44.402	136.785	1.52	1.565	1.575	1009	3094	83.48	1.477	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.39	255	255	255	50.752	137.008	1.431	1.476	1.53	1149	3097	74.745	1.379	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.314	255	255	255	81.293	137.321	1.386	1.431	1.467	1822	3097	37.569	1.373	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.378	255	255	255	80.309	137.366	0.894	0.805	0.912	1796	3077	168.69	0.778	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.526	255	255	255	46.996	137.545	1.476	1.565	1.615	1055	3080	138.366	1.45	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.054	255	255	255	93.276	137.858	1.252	1.252	1.381	2086	3103	29.055	1.218	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.188	255	255	255	87.732	138.394	1.341	1.341	1.401	1975	3125	73.301	1.298	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.412	255	255	255	71.053	138.439	1.476	1.476	1.52	1596	3098	118.072	1.428	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.376	255	255	255	59.561	138.573	1.386	1.431	1.503	1337	3101	120.379	1.366	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.138	255	255	255	86.435	138.663	1.297	1.297	1.397	1937	3104	129.806	1.286	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.108	255	255	255	96.898	139.333	1.297	1.252	1.341	2171	3118	126.87	1.244	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.522	255	255	255	75.703	140.317	1.789	1.476	1.895	1693	3146	160.71	1.423	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.302	255	255	255	81.472	140.451	1.341	1.341	1.432	1830	3170	51.34	1.341	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.286	255	255	255	71.008	140.63	1.297	1.431	1.475	1599	3145	104.036	1.297	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.588	255	255	255	76.776	141.256	1.073	1.028	1.208	1718	3179	38.991	0.819	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.256	255	255	255	87.776	141.748	0.76	0.671	0.772	1963	3177	10.008	0.671	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.812	255	255	255	83.171	141.972	1.207	1.073	1.228	1860	3180	146.889	1.073	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.166	255	255	255	85.407	142.285	1.386	1.341	1.421	1910	3196	12.724	1.323	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.212	255	255	255	97.927	142.374	1.386	1.341	1.426	2198	3212	48.814	1.337	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.522	255	255	255	56.744	142.419	1.476	1.52	1.601	1270	3192	144.09	1.439	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.12	255	255	255	83.528	143.089	1.341	1.297	1.365	1876	3228	58.392	1.246	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.312	255	255	255	59.561	143.626	1.431	1.386	1.476	1338	3213	125.134	1.35	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.947	255	255	255	66.268	143.76	1.833	1.52	1.885	1484	3240	22.306	1.471	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.02	255	255	255	51.065	143.894	1.297	1.163	1.389	1142	3222	146.821	1.138	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.066	255	255	255	101.817	144.699	1.297	1.207	1.316	2277	3249	9.782	1.199	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.646	255	255	255	74.004	144.833	1.61	1.654	1.772	1661	3273	42.955	1.328	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.276	255	255	255	103.382	145.907	1.386	1.341	1.451	2312	3270	146.31	1.341	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.644	255	255	255	71.366	146.846	1.028	1.028	1.082	1601	3285	119.745	0.98	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.662	255	255	255	86.837	146.89	0.984	1.028	1.129	1946	3286	123.69	0.9	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.49	255	255	255	48.114	148.455	1.431	1.476	1.557	1077	3327	140.826	1.431	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.278	255	255	255	83.305	148.5	1.431	1.341	1.489	1867	3324	138.652	1.341	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.578	255	255	255	44.805	148.589	1.476	1.52	1.575	1009	3324	124.592	1.46	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.054	255	255	255	57.951	149.394	1.341	1.163	1.414	1298	3344	145.305	1.127	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.418	255	255	255	96.988	150.065	1.476	1.431	1.5	2169	3368	169.695	1.428	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.256	255	255	255	102.89	151.362	0.671	0.671	0.782	2304	3385	120.964	0.569	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.444	255	255	255	58.846	151.541	0.85	0.894	0.951	1317	3392	138.814	0.774	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.116	255	255	255	94.573	151.72	0.447	0.537	0.621	2116	3405	59.744	0.4	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.722	255	255	255	76.195	152.882	1.61	1.878	1.926	1715	3420	111.801	1.406	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.128	255	255	255	67.565	153.061	1.386	1.252	1.426	1515	3424	131.186	1.21	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.11	255	255	255	34.744	153.24	0.313	0.626	0.651	777	3427	105.945	0.293	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.02	255	255	255	71.768	153.598	1.297	1.207	1.365	1606	3440	148.392	1.159	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.022	255	255	255	58.89	154.224	1.297	1.118	1.381	1317	3455	150.945	1.118	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.132	255	255	255	68.683	154.492	1.386	1.341	1.456	1541	3457	132.51	1.294	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.108	255	255	255	77.626	154.537	1.297	1.297	1.369	1743	3483	51.633	1.297	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.872	255	255	255	62.646	154.939	1.118	1.207	1.281	1408	3465	119.249	1.071	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.6	255	255	255	97.211	155.833	0.984	0.984	1.022	2180	3486	113.199	0.972	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.822	255	255	255	95.691	155.878	1.163	1.118	1.253	2141	3491	145.176	1.106	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.17	255	255	255	59.114	156.236	1.297	1.341	1.513	1327	3496	124.16	1.24	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.136	255	255	255	73.78	156.37	1.341	1.386	1.432	1664	3528	75.53	1.327	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.734	255	255	255	60.232	156.728	0.939	1.073	1.253	1350	3529	55.176	0.857	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.092	255	255	255	44.492	157.041	1.297	1.341	1.403	1005	3513	112.479	1.198	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.068	255	255	255	72.841	157.354	1.297	1.297	1.403	1637	3519	112.479	1.215	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.75	255	255	255	62.646	157.577	1.118	1.118	1.181	1403	3528	142.696	0.977	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.272	255	255	255	54.374	157.89	1.431	1.386	1.437	1216	3544	5.356	1.376	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.14	255	255	255	63.72	158.516	1.297	1.297	1.404	1428	3549	142.765	1.272	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.302	255	255	255	89.297	158.606	1.386	1.431	1.467	2001	3551	127.569	1.253	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.128	255	255	255	91.22	158.606	0.447	0.402	0.506	2040	3555	45	0.402	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.282	255	255	255	52.093	158.785	0.715	0.76	0.806	1166	3554	146.31	0.632	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.788	255	255	255	76.821	159.142	1.073	1.028	1.106	1718	3571	14.036	1.012	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.758	255	255	255	66.939	159.232	1.163	1.163	1.193	1508	3587	77.005	1.107	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.016	255	255	255	56.699	159.589	1.252	1.207	1.32	1275	3569	118.301	1.131	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.322	255	255	255	96.898	159.589	0.85	0.76	0.868	2167	3573	168.111	0.693	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.02	255	255	255	55.179	159.634	1.207	1.207	1.297	1236	3574	133.603	1.207	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.222	255	255	255	62.423	160.797	1.386	1.386	1.432	1401	3600	128.66	1.326	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.84	255	255	255	65.687	160.797	1.386	1.118	1.393	1469	3609	5.528	1.048	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.286	255	255	255	95.736	161.02	1.386	1.386	1.503	2141	3609	149.621	1.288	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.942	255	255	255	65.329	161.333	1.341	1.297	1.432	1464	3610	141.34	0.994	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.338	255	255	255	46.817	161.423	1.386	1.476	1.518	1057	3610	103.627	1.377	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.198	255	255	255	78.476	161.915	1.386	1.341	1.429	1755	3629	159.864	1.34	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.02	255	255	255	42.346	162.988	1.252	1.297	1.377	948	3651	144.246	1.138	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.192	255	255	255	67.341	163.793	0.492	0.492	0.608	1506	3673	36.027	0.492	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.18	255	255	255	96.675	163.793	1.341	1.341	1.389	2166	3688	33.179	1.317	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.634	255	255	255	52.451	164.24	1.476	1.565	1.62	1180	3675	117.979	1.476	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.48	255	255	255	63.004	164.598	0.984	0.894	0.985	1409	3687	177.397	0.894	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.282	255	255	255	83.752	164.866	1.386	1.386	1.451	1873	3695	146.31	1.386	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.456	255	255	255	80.22	166.163	1.52	1.431	1.581	1797	3741	28.74	1.431	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.866	255	255	255	81.785	166.207	1.073	1.207	1.234	1829	3721	133.531	1.073	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.636	255	255	255	75.659	166.341	1.61	1.744	1.914	1694	3726	142.595	1.423	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.982	255	255	255	42.927	166.744	1.341	1.341	1.451	960	3737	146.31	1.043	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.182	255	255	255	67.028	167.683	1.341	1.297	1.467	1502	3752	127.569	1.235	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.126	255	255	255	57.817	169.919	1.252	1.341	1.381	1300	3829	60.945	1.251	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.93	255	255	255	63.675	169.919	1.207	1.207	1.281	1424	3807	150.751	1.147	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.194	255	255	255	54.553	170.366	1.297	1.386	1.398	1232	3810	97.352	1.297	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.36	255	255	255	86.033	170.5	0.805	0.76	0.825	1925	3816	139.399	0.752	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.48	255	255	255	62.244	171.081	1.431	1.476	1.55	1392	3834	146.768	1.431	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.646	255	255	255	70.516	171.081	1.028	0.984	1.067	1580	3828	123.024	0.984	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.092	255	255	255	85.362	171.528	1.252	1.297	1.369	1909	3842	141.633	1.183	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.218	255	255	255	52.943	172.333	0.671	0.626	0.684	1184	3857	168.69	0.598	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.36	255	255	255	58.756	172.378	0.939	0.671	0.943	1314	3858	174.56	0.652	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.322	255	255	255	54.508	173.004	0.76	0.715	0.791	1219	3872	137.291	0.715	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.838	255	255	255	81.248	173.138	1.073	1.118	1.166	1821	3873	122.471	1.072	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.368	255	255	255	66.447	173.317	1.341	1.431	1.467	1492	3878	127.569	1.341	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.438	255	255	255	77.76	173.809	1.341	1.431	1.502	1741	3913	36.529	1.341	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.18	255	255	255	67.565	174.211	1.252	1.297	1.393	1514	3922	47.603	1.191	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.596	255	255	255	71.902	174.614	1.431	1.476	1.564	1614	3936	59.036	1.431	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.444	255	255	255	82.053	174.793	1.297	1.386	1.521	1843	3940	65.695	1.297	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
1.66	255	255	255	70.248	176.358	1.386	1.476	1.581	1578	3976	61.26	1.386	"deltaefpuup_shon24earp33"	"shon24"	"earp33"
0.404	255	255	255	183.065	162.585	0.715	0.76	0.822	4099	3653	67.62	0.715	"deltaefpuup_shon24empty33"	"shon24"	"empty33"
